Tk,Fold,Model,Feature,Importance
IMOEX,1,RF,lag27,0.004811765358913405
IMOEX,1,RF,lag28,0.012886617489995653
IMOEX,1,RF,lag29,0.002688737508277524
IMOEX,1,RF,lag30,0.0013525769601589388
IMOEX,1,RF,lag31,0.0021843692757684517
IMOEX,1,RF,lag32,0.0015476840516020186
IMOEX,1,RF,lag33,0.017585807951938065
IMOEX,1,RF,lag34,0.005670228953039465
IMOEX,1,RF,lag35,0.004689122316752972
IMOEX,1,RF,lag36,0.0031739550661029595
IMOEX,1,RF,lag37,0.0013019867589082897
IMOEX,1,RF,lag38,0.002059626695194374
IMOEX,1,RF,lag39,0.0019379205760001916
IMOEX,1,RF,lag40,0.0020635948203079958
IMOEX,1,RF,lag41,0.0017025576702500967
IMOEX,1,RF,lag42,0.0030169781574862446
IMOEX,1,RF,lag43,0.0047707493785503026
IMOEX,1,RF,lag44,0.003986882255443219
IMOEX,1,RF,lag45,0.0028981868904968096
IMOEX,1,RF,lag46,0.004508239112486211
IMOEX,1,RF,lag47,0.0021461316231284853
IMOEX,1,RF,lag48,0.004977386302242118
IMOEX,1,RF,lag49,0.002428893193188497
IMOEX,1,RF,lag50,0.0015241050862175845
IMOEX,1,RF,lag51,0.03191680544388849
IMOEX,1,RF,lag52,0.009876391032497453
IMOEX,1,RF,lag53,0.007920324839989532
IMOEX,1,RF,lag54,0.004420387981880959
IMOEX,1,RF,lag55,0.007777082415934689
IMOEX,1,RF,lag56,0.002389551394413518
IMOEX,1,RF,lag57,0.0021844694522872056
IMOEX,1,RF,lag58,0.004022534089295555
IMOEX,1,RF,lag59,0.01248244963658772
IMOEX,1,RF,lag60,0.004179713123170499
IMOEX,1,RF,Brent_lag1,0.019350136062734224
IMOEX,1,RF,Brent_lag2,0.004800515441798999
IMOEX,1,RF,Brent_lag3,0.0026890431679890254
IMOEX,1,RF,Brent_lag4,0.005568215326989835
IMOEX,1,RF,Brent_lag5,0.0031375377905834318
IMOEX,1,RF,Brent_lag6,0.0025016167002114716
IMOEX,1,RF,Brent_lag7,0.002310966976535177
IMOEX,1,RF,Brent_lag8,0.00591784642076494
IMOEX,1,RF,Brent_lag9,0.0040412343107712806
IMOEX,1,RF,Brent_lag10,0.005546849950762931
IMOEX,1,RF,Brent_lag11,0.0010756457865541563
IMOEX,1,RF,Brent_lag12,0.004213402041084416
IMOEX,1,RF,Brent_lag13,0.0015052439411108811
IMOEX,1,RF,Brent_lag14,0.004761693195342901
IMOEX,1,RF,Brent_lag15,0.0035622667146703603
IMOEX,1,RF,Brent_lag16,0.010033909533239333
IMOEX,1,RF,Brent_lag17,0.003543295759510574
IMOEX,1,RF,Brent_lag18,0.009734972763155813
IMOEX,1,RF,Brent_lag19,0.033500907110201275
IMOEX,1,RF,Brent_lag20,0.01671446268130368
IMOEX,1,RF,Brent_lag21,0.004828455772285703
IMOEX,1,RF,Brent_lag22,0.009075830089469307
IMOEX,1,RF,Brent_lag23,0.009735215218519583
IMOEX,1,RF,Brent_lag24,0.008747065207628817
IMOEX,1,RF,USD_lag1,0.020333680202184616
IMOEX,1,RF,USD_lag2,0.0036906398180210553
IMOEX,1,RF,USD_lag3,0.005916381701062058
IMOEX,1,RF,USD_lag4,0.003960819492848175
IMOEX,1,RF,USD_lag5,0.0074801810260024275
IMOEX,1,RF,USD_lag6,0.0029749898828726053
IMOEX,1,RF,USD_lag7,0.0053105348967075125
IMOEX,1,RF,USD_lag8,0.007396302893401463
IMOEX,1,RF,USD_lag9,0.005405985539918666
IMOEX,1,RF,USD_lag10,0.006832654473270313
IMOEX,1,RF,USD_lag11,0.003936251861317297
IMOEX,1,RF,USD_lag12,0.004508567206473468
IMOEX,1,RF,USD_lag13,0.006807829330113527
IMOEX,1,RF,USD_lag14,0.007744463684026166
IMOEX,1,RF,USD_lag15,0.0025249246283568665
IMOEX,1,RF,USD_lag16,0.006596035847371499
IMOEX,1,RF,USD_lag17,0.008274913806649742
IMOEX,1,RF,USD_lag18,0.0028779994601839734
IMOEX,1,RF,USD_lag19,0.004219662263375946
IMOEX,1,RF,USD_lag20,0.003958189768865426
IMOEX,1,RF,USD_lag21,0.004749284087728544
IMOEX,1,RF,USD_lag22,0.005638153377530284
IMOEX,1,RF,USD_lag23,0.0220615294998049
IMOEX,1,RF,USD_lag24,0.007956826620629309
IMOEX,1,RF,KeyRate_lag1,1.0111393678446332e-05
IMOEX,1,RF,KeyRate_lag2,8.771791766857795e-07
IMOEX,1,RF,KeyRate_lag3,1.4438367032380457e-05
IMOEX,1,RF,KeyRate_lag4,7.010234939390384e-05
IMOEX,1,RF,KeyRate_lag5,0.0004456515422026045
IMOEX,1,RF,KeyRate_lag6,2.0862723506787522e-07
IMOEX,1,RF,KeyRate_lag7,1.0388807973257779e-05
IMOEX,1,RF,KeyRate_lag8,0.0002765119999051803
IMOEX,1,RF,KeyRate_lag9,0.0002896565805987935
IMOEX,1,RF,KeyRate_lag10,1.1076356099685082e-06
IMOEX,1,RF,KeyRate_lag11,4.028613874897127e-05
IMOEX,1,RF,KeyRate_lag12,1.0298057374836832e-06
IMOEX,1,RF,KeyRate_lag13,6.381823619535476e-06
IMOEX,1,RF,KeyRate_lag14,2.6053524955210692e-05
IMOEX,1,RF,KeyRate_lag15,1.7204085424396518e-08
IMOEX,1,RF,KeyRate_lag16,8.803685704670269e-06
IMOEX,1,RF,KeyRate_lag17,3.644458618687093e-05
IMOEX,1,RF,KeyRate_lag18,0.0008692182124835744
IMOEX,1,RF,KeyRate_lag19,6.0027569831236314e-05
IMOEX,1,RF,KeyRate_lag20,5.4279950332335656e-06
IMOEX,1,RF,KeyRate_lag21,0.0
IMOEX,1,RF,KeyRate_lag22,5.8087329207367314e-05
IMOEX,1,RF,KeyRate_lag23,1.2240766321676003e-05
IMOEX,1,RF,KeyRate_lag24,1.5722607295228977e-05
