Tk,Fold,Model,Feature,Importance
IMOEX,4,CatBoost,Brent_lag2,0.008754813200983654
IMOEX,4,CatBoost,Brent_lag3,0.011075397017411559
IMOEX,4,CatBoost,Brent_lag4,0.008286822248877961
IMOEX,4,CatBoost,Brent_lag5,0.004191959296930535
IMOEX,4,CatBoost,Brent_lag6,0.011199657956309743
IMOEX,4,CatBoost,Brent_lag7,0.00982836935982868
IMOEX,4,CatBoost,Brent_lag8,0.00811529651349795
IMOEX,4,CatBoost,Brent_lag9,0.005643547803500627
IMOEX,4,CatBoost,Brent_lag10,0.0032031926720940346
IMOEX,4,CatBoost,Brent_lag11,0.004602986053705267
IMOEX,4,CatBoost,Brent_lag12,0.009239771011958485
IMOEX,4,CatBoost,Brent_lag13,0.013161983147983475
IMOEX,4,CatBoost,Brent_lag14,0.004752253067461754
IMOEX,4,CatBoost,Brent_lag15,0.012261811083700457
IMOEX,4,CatBoost,Brent_lag16,0.0074333496245094334
IMOEX,4,CatBoost,Brent_lag17,0.006524912087823125
IMOEX,4,CatBoost,Brent_lag18,0.007335398822053634
IMOEX,4,CatBoost,Brent_lag19,0.010001963321195689
IMOEX,4,CatBoost,Brent_lag20,0.008988570422622315
IMOEX,4,CatBoost,Brent_lag21,0.0015062359543559886
IMOEX,4,CatBoost,Brent_lag22,0.006639355660035332
IMOEX,4,CatBoost,Brent_lag23,0.005470661768846883
IMOEX,4,CatBoost,Brent_lag24,0.007256663334536358
IMOEX,4,CatBoost,USD_lag1,0.0037120744623661385
IMOEX,4,CatBoost,USD_lag2,0.003990252089727066
IMOEX,4,CatBoost,USD_lag3,0.007366012907354104
IMOEX,4,CatBoost,USD_lag4,0.003044079634769058
IMOEX,4,CatBoost,USD_lag5,0.004099934913743732
IMOEX,4,CatBoost,USD_lag6,0.0028666839545935974
IMOEX,4,CatBoost,USD_lag7,0.009912550378411206
IMOEX,4,CatBoost,USD_lag8,0.005550707142643271
IMOEX,4,CatBoost,USD_lag9,0.0042602192666625
IMOEX,4,CatBoost,USD_lag10,0.006871318528366102
IMOEX,4,CatBoost,USD_lag11,0.0071304415871724395
IMOEX,4,CatBoost,USD_lag12,0.0055719388067804725
IMOEX,4,CatBoost,USD_lag13,0.009446760487180248
IMOEX,4,CatBoost,USD_lag14,0.005054750833538813
IMOEX,4,CatBoost,USD_lag15,0.01028009829786305
IMOEX,4,CatBoost,USD_lag16,0.00633892173947998
IMOEX,4,CatBoost,USD_lag17,0.004158606419719821
IMOEX,4,CatBoost,USD_lag18,0.006221139397046071
IMOEX,4,CatBoost,USD_lag19,0.006499227683488486
IMOEX,4,CatBoost,USD_lag20,0.00907711196057105
IMOEX,4,CatBoost,USD_lag21,0.007660882304145574
IMOEX,4,CatBoost,USD_lag22,0.008810875219358765
IMOEX,4,CatBoost,USD_lag23,0.00449561060679175
IMOEX,4,CatBoost,USD_lag24,0.0055406104053092025
IMOEX,4,CatBoost,KeyRate_lag1,0.00332682481275745
IMOEX,4,CatBoost,KeyRate_lag2,0.0006171253942742411
IMOEX,4,CatBoost,KeyRate_lag3,0.0012256163181225937
IMOEX,4,CatBoost,KeyRate_lag4,0.0008193879020781345
IMOEX,4,CatBoost,KeyRate_lag5,0.004458174606286299
IMOEX,4,CatBoost,KeyRate_lag6,0.003102205690306498
IMOEX,4,CatBoost,KeyRate_lag7,0.0013076975043788373
IMOEX,4,CatBoost,KeyRate_lag8,0.0004169334326654518
IMOEX,4,CatBoost,KeyRate_lag9,0.0008130095187008052
IMOEX,4,CatBoost,KeyRate_lag10,0.0027747867766030267
IMOEX,4,CatBoost,KeyRate_lag11,0.0010583134275576071
IMOEX,4,CatBoost,KeyRate_lag12,0.000434947223926719
IMOEX,4,CatBoost,KeyRate_lag13,0.0011856478372690674
IMOEX,4,CatBoost,KeyRate_lag14,0.0007162770009194117
IMOEX,4,CatBoost,KeyRate_lag15,0.0
IMOEX,4,CatBoost,KeyRate_lag16,0.0018851502719221824
IMOEX,4,CatBoost,KeyRate_lag17,0.0004248982578192839
IMOEX,4,CatBoost,KeyRate_lag18,0.00010239560822970493
IMOEX,4,CatBoost,KeyRate_lag19,0.0011660399145311407
IMOEX,4,CatBoost,KeyRate_lag20,0.0010578201796864045
IMOEX,4,CatBoost,KeyRate_lag21,0.001032405553623345
IMOEX,4,CatBoost,KeyRate_lag22,0.0026225252547132562
IMOEX,4,CatBoost,KeyRate_lag23,3.04072178087486e-05
IMOEX,4,CatBoost,KeyRate_lag24,0.0012133205271913404
