Tk,Fold,Model,MAE,RMSE,MAPE,WAPE,sMAPE,MdAPE,MASE
IMOEX,0,RF,0.0007303650830639807,0.0012909820917164372,95.1239170467893,65.67784785674553,86.80357979347885,55.026005495757005,0.4887307803887913
IMOEX,0,SARIMAX,0.0004638746523207607,0.0004741497073389617,165.02624687036362,41.713780609436355,88.0039006254252,56.79990622236057,0.3104061599990872
IMOEX,0,Naive,0.0014944118773999998,0.0021585671078521804,312.0472887704638,134.38451288968946,136.25594715351806,131.4234277005732,1.0
IMOEX,0,sNaive,0.0018461490620166668,0.00247832126338663,461.6173176019976,166.01436737273815,146.65586680568518,153.0446495141682,1.2353683010259693
IMOEX,0,CatBoost,0.0008928892727382155,0.0013240449761070736,112.75696312118278,80.29278393458398,120.86200209247093,82.43345349007254,0.5974853962561363
IMOEX,0,LSTM_base,0.0011174370527000002,0.0015461655568184043,192.0786700581403,100.48517164708383,138.50271408213175,90.01525714274072,0.7477436907448393
IMOEX,0,LSTM_att,0.0012695932990000002,0.0017036590458644738,174.91017137133278,114.16777371374025,168.54069275660873,130.07329070356752,0.8495604981465067
IMOEX,0,Hybrid,0.0010842909574583334,0.0014746277630081708,239.55833647826617,97.50451957210413,137.14191687420958,105.57230785375899,0.7255636641116632
IMOEX,1,RF,0.002348810915588368,0.0037282942610519804,141.74672929943668,77.69812487502412,114.09873480954496,69.11282975703267,0.561780046799871
IMOEX,1,SARIMAX,9.009542796850003e-05,0.00011814273745909249,11.67613996644843,2.98033603578163,10.158570274222427,3.0822115596296022,0.021548696578634466
IMOEX,1,Naive,0.004181015201533333,0.006172962681774503,330.88942444905473,138.30702125791836,134.52139094222036,140.45789926574156,1.0
IMOEX,1,sNaive,0.004821872590933333,0.006835971456423422,511.6806444270837,159.50643630585552,147.18410744404937,142.29446002948973,1.1532779381344926
IMOEX,1,CatBoost,0.0022667437428648264,0.0037066858916676953,137.77105033241415,74.98336167629442,110.17892498355569,68.93315117382011,0.5421515190936229
IMOEX,1,LSTM_base,0.0031281241454999996,0.004480807766222395,157.05555063493927,103.47762728306044,162.34575316242564,108.03231596522697,0.7481733489877771
IMOEX,1,LSTM_att,0.003027435363392333,0.0043904822974297625,100.68668532432228,100.14686552876408,187.53081900510492,100.3777148599212,0.7240909725183635
IMOEX,1,Hybrid,0.00300158200615,0.004409066809593844,157.10781003310572,99.29164241730717,135.96426600749476,92.14232886871977,0.717907460620858
IMOEX,2,RF,0.002670903887388276,0.003282854220178128,547.9168428764351,89.36615922938013,114.52804480633776,110.92537405553061,0.7037930312740698
IMOEX,2,SARIMAX,0.00030466608993168215,0.00042869334664078705,31.711283833998273,10.193866740465499,23.921321335697918,10.012503260995606,0.08028063906451828
IMOEX,2,Naive,0.003795013262,0.005022534261366008,460.30678314077466,126.97789727698982,138.99772275426992,123.21675615079658,1.0
IMOEX,2,sNaive,0.0047455163625,0.006117243448343637,679.3113044892559,158.78091790547197,151.90364388779986,140.66637089551773,1.250461074805066
IMOEX,2,CatBoost,0.001994432851476794,0.002472375469072688,285.3737080180331,66.7320170594635,108.73241274582628,78.16602003678125,0.5255404168009977
IMOEX,2,LSTM_base,0.002991187957633334,0.0040249001083930815,171.24056129085653,100.08259023062524,161.5091164096092,105.23998861181181,0.7881890657891814
IMOEX,2,LSTM_att,0.002974654882416667,0.00398232604293624,145.48710291957696,99.52940767720557,165.9769766300983,95.42364321405266,0.7838325394544212
IMOEX,2,Hybrid,0.00296667134375,0.0039568868967756,175.36891191070524,99.26228530299058,153.08301303555407,94.34664125816016,0.7817288475525754
IMOEX,3,RF,0.003494943016861108,0.005100099674283592,289.86117252410895,75.04432791624515,103.06069328090734,71.84041796660247,0.5580050939253149
IMOEX,3,SARIMAX,0.00044519932296458353,0.0007431073845442954,32.27193999897917,9.559435967757372,21.74939023173509,9.295100983829911,0.07108084132640713
IMOEX,3,Naive,0.0062632815630333325,0.009679136255202937,526.3288945117399,134.48681514418092,140.01751627174636,137.13533855097074,1.0
IMOEX,3,sNaive,0.006810132163333333,0.010932229856467648,506.12284860434215,146.22893384887044,146.40568884940276,145.87669656744018,1.0873105567419452
